note_id,title,desc,type,note_url,cover_url,time,ip_location,nickname,user_id,author_homepage,source_keyword,tag_list,liked_count,collected_count,comment_count,share_count,interaction_count,follower_count,current_follower_count,note_category,author_type,account_tier,estimated_read_count,estimated_quote,source_dataset,source_url
65815e2e00000000380357fb,徐涛老师选择题押题来啦！！！,"徐涛老师直播压选择题知识点啦！[生气R][生气R][生气R]
背好这[三R][四R]个知识点
拿捏选择题????????！[哇R]
几天时间了！[加油R][加油R]
准研究生们快冲刺背起来哇！[耶R][耶R][耶R]",normal,https://www.xiaohongshu.com/discovery/item/65815e2e00000000380357fb,//sns-webpic.xhscdn.com/aa2d2b05-0955-c2da-d88b-8fc90b82ed3e?imageView2/2/w/1080/format/jpg,1703005860,陕西省,云淡风轻,575554de82ec392e1240c4e9,https://www.xiaohongshu.com/user/profile/575554de82ec392e1240c4e9,公开样本,"用一张照片开启冬天的故事,24考研,我的考研,考研政治,考研,考研政治徐涛,浦东新区攻略,冬天去哪玩,教育",5056,4809,57,826,9922,158,158,教育,教育 大学教育,素人,221304,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65815e2e00000000380357fb
6593d335000000001d024338,夜空繁星点点??,如果愿望能实现。,normal,https://www.xiaohongshu.com/discovery/item/6593d335000000001d024338,//sns-webpic.xhscdn.com/442c758c-10b3-c2ac-785d-497d101ab010?imageView2/2/w/540/format/jpg,1704215460,上海市,Miron米若,644e3c86000000001203784b,https://www.xiaohongshu.com/user/profile/644e3c86000000001203784b,公开样本,"外国帅哥,欧美帅哥,氛围感,185大帅哥,氛围感帅哥,上海模特,帅哥,生活记录",9009,854,641,233,10504,12607,12607,生活,穿搭打扮 整体造型,初级达人,239360,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6593d335000000001d024338
6593e29d000000000f01c3fc,⭕画个圈圈告诉你本科、硕士、博士的区别,"看来的一组图，用来自我砥砺，并分享给大家：
	
------最近看到一组非常生动的图画，最后那张图更是“意外结局”的典范。之前我也知道这个圈圈，但是没有最后这张图。它让人感受到自身的渺小，并且对于走在硕博道路上的人来说是非常必要的提醒：不要因为推动了一点边界而洋洋自得，也不要一味沉浸在自己的领域中，忘记了这个世界的辽阔和丰富。我觉得我们永远只是这个世界的体验者，世界给予了我们一张体验卡，我们在自己领域中不断体验和感受，但是我们感受和体验的也终究有限。
	
------然而人类的伟大之处部分体现在我们对生命意义的追求和对未知的勇气。即使知道存在局限和终结，人们依然努力寻找新的体验、创造新的意义，并在这个过程中展现出坚韧和创造力。这种对生活的热爱和对未来的探索，使得每个人的生命故事都独一无二，丰富多彩。",normal,https://www.xiaohongshu.com/discovery/item/6593e29d000000000f01c3fc,//sns-webpic.xhscdn.com/df109c8f-3974-422f-fdd8-04a206a1e0c6?imageView2/2/w/1080/format/jpg,1704219420,广东省,语言学实证思辨坊LingX,59ce696f6eea880cf4484208,https://www.xiaohongshu.com/user/profile/59ce696f6eea880cf4484208,公开样本,"博士,硕士,本科,意义,生命的意义,学历,学历提升,博士生日常,博士申请,研究生日常,研究生,硕博,我被文字打动,感受,相信自己,教育",7622,2227,633,576,10482,7711,7711,教育,教育 教育其他,初级达人,234856,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6593e29d000000000f01c3fc
6584168a000000003801c6e4,同志们这是考前最后一篇了 我已经油尽灯枯,"最后我给大家说一下各个方法在哪类题里比较好用。
（所有的题都可以用，只是分出哪些更好用）
马原理：材料联系选项（马原经常“出以上事例说明了”）、主观的东西不能是基础客观的才是基础
史纲、毛概：记住基本事件的年代，比如改革开放、建国、建成社会主义、新文化运动、五四运动、甲午战争等的时间。
通过基本的年份秒杀一些题，比如肖四21和29题，用改革开放是1978这个知识点秒杀。21题A选项简化句子成分“将实施对外开放战略”，题干2001年，早就开放二十多年了，秒杀；29题C开始经济体制改革，也是1978年，题干是1956年秒杀。
思修帽子题比较多，详情请看置顶笔记，对比选项和题干回答问题的方向。
新思想帽子题也多，最好用的是材料联系题干，题干暗示你回答问题的方向，和思修类似。
	
基础薄弱的同学做题的时候先把会做的做完，把不会的知识点空着，等做完会做的题最后把不会的题当成语文阅读理解来做。反正都是不会了，用技巧多拿点分！
	
基本上就更完了！后天就要考试了，应该不会有新笔记了，我也不会再大量回大家的消息了，祝大家都能取得理想的成绩，成功上岸！",normal,https://www.xiaohongshu.com/discovery/item/6584168a000000003801c6e4,https://sns-img-hw.xhscdn.net/b905e4e6-3247-214e-343d-38d71f4b041b,1703184120,山东省,保尔 柯察金,65768053000000003d0355a0,https://www.xiaohongshu.com/user/profile/65768053000000003d0355a0,公开样本,"考研加油,政治,考研政治,肖四,思修,阅读,运动,教育",6231,3604,79,266,9914,2944,2944,教育,其他 其他,素人,223320,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6584168a000000003801c6e4
658ac389000000001802afa2,元旦假期内卷学习‼️学霸定计划常用APP,"元旦假期要到啦，想逆袭的姐妹快看过来，有了以下的工具，我们可以更好地计划、专注并执行我们的假期学习规划啦！
-
⚫️ 为什么要利用学习APP？
◽️ 帮助我们更好地组织时间⏰
◽️ 增加学习的专注度??
◽️ 鼓励我们设定并实现目标??
◽️ 让学习变得有趣和富有挑战性??
◽️ 遵循艾宾浩斯遗忘曲线，提高记忆效率??
◽️ 创造更多的自律和动力??
-
⚫️ 学习APP列表??
?? 目标地图：帮助你拆分大目标成多个小目标，更具执行性
?? costudy：线上的自习室，让你随时感受学习的氛围
?? ihour：记录在特定领域的投入时间，追求精通
?? 年轮3：按照艾宾浩斯遗忘曲线，制定你的复习计划
?? Study Bunny：养成游戏，学习的同时还能养育萌宠
?? forest：基于番茄工作法的时间管理工具，培养专注力
-
⚫️ 学习APP使用建议??
1️⃣ 利用目标地图设定明确的学习目标，然后将其拆分成每日可执行的小任务
2️⃣ 使用costudy加入一个学习氛围，保持高度的专注
3️⃣ 利用ihour追踪自己在某个领域的学习时间
4️⃣ 利用年轮3设定复习计划，确保长时间的记忆
5️⃣ 利用Study Bunny和forest进行时间管理，让学习变得有趣
-
利用这些工具可以帮助你更好地规划学习时间吧，
提高学习效率，
实现自己的学习目标
不论是提高专注力、增强记忆能力还是提高自律，
它们都是你学习道路上的好帮手
期待你在假期中取得更多的进步！✨????
-",normal,https://www.xiaohongshu.com/discovery/item/658ac389000000001802afa2,https://sns-img-bd.xhscdn.com/82743a8d-5652-ae46-0375-914ce504a35a,1703621640,重庆市,momo学姐的百宝箱,625fc2fb0000000021020c0f,https://www.xiaohongshu.com/user/profile/625fc2fb0000000021020c0f,公开样本,"数码达人成长计划,实用APP安利,学生必备APP,宝藏app分享,分享学习方法,学习app,神仙软件,学生党必备,APP,学习,学习软件,元旦去哪玩,内卷,学习方法,应用推荐,教育,大神app",6032,3801,23,66,9856,10861,10861,教育,科技互联网 科技互联网其他,初级达人,221236,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/658ac389000000001802afa2
65783d23000000003c010075,大学第四年，发现大学就是一场游戏,"大四了才发现，自己之前过大学的方式是错误的。与其每天紧张焦虑害怕，不如把大学当游戏。
	
1️⃣一切烦恼都是游戏关卡
把大学当游戏关卡，有问题就解决问题，不要抱怨。课程作业、讲座志愿者……大学有无穷无尽的琐事，并且是学生轻易无法逃避和改变的。对于这些事，专注解决，打过了攒了积分就好，不用过度在意。
	
2️⃣你可以选择任何一种游戏模式
单机模式、双人模式、学习模式、社团模式……请你选择自己想要尝试的模式并且尽情玩下去，不要看到他人不同的模式就对比焦虑。在必要的时候，随时切换模式才是最好的。
	
3️⃣一局输了就重来
打游戏输赢都是难免的事，评优失败、竞选失败并不稀奇，在大学这个丰富的能量场可以有很多场游戏，很多不同的可能。有人没入选学生会，却成为了全国十佳志愿者；有人评优失败，却默默发表了论文……总有你能赢的时候，输了其实并不要紧。
	
4️⃣正确对待npc
以平常心对待辅导员、老师、室友、同学等npc，不要过度焦虑。大学这个游戏结束后，我敢保证你们的大多数人都不会再联系了，为什么还要花时间精力在意npc的眼光呢？
	
5️⃣学会捡装备
除了打关卡应付琐事之外，还要学会捡装备。多做你可以带到未来的事，少做只对当下有益的事。领导组织能力、论文写作能力、计算机能力……这些都是你的装备，也是大学需要各位留意的。
大学就是一场游戏，与其每天紧张焦虑害怕，不如好好享受。
你还有什么关于大学的疑问或体会吗？在评论区一起讨论吧~",normal,https://www.xiaohongshu.com/discovery/item/65783d23000000003c010075,https://sns-img-bd.xhscdn.com/46c46a11-5743-e436-7401-c2abd0963ea2,1702407540,浙江省,夹心小羊（保研版）,648a8c1d000000000f005f41,https://www.xiaohongshu.com/user/profile/648a8c1d000000000f005f41,公开样本,"游戏人生,人生是旷野,人生智慧,大学生,女大学生,自我成长,自我提升,女性成长,思维格局,大学学习,吐槽,焦虑,教育",6824,3006,195,170,10025,6045,7954,教育,教育 教育其他,初级达人,226140,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65783d23000000003c010075
6582cbef0000000007039caf,??买不买？在线等,??,normal,https://www.xiaohongshu.com/discovery/item/6582cbef0000000007039caf,//sns-webpic.xhscdn.com/77838c3c-9340-58dc-3041-4f452208071f?imageView2/2/w/540/format/jpg,1703099460,葡萄牙,我是米给,5fbc43f700000000010009f3,https://www.xiaohongshu.com/user/profile/5fbc43f700000000010009f3,公开样本,"圣诞节礼物,来拍照了,宝宝辅食,里斯本攻略,生活记录",907,74,51,17,1032,11484,11503,生活,生活 中外生活,初级达人,35616,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6582cbef0000000007039caf
65860ac20000000038034e36,?? ????’?? ???? ???????????????? ??,"????????.????.????-??????????
	
提前在纽约家里过的生日??
（其实是太馋草莓蛋糕了??
和生日蛋糕随手就咔了两张??
Bryant park圣诞集市的照片来凑个数??",normal,https://www.xiaohongshu.com/discovery/item/65860ac20000000038034e36,//sns-webpic.xhscdn.com/574fee40-dcc9-283c-5f05-09e62ba9db5b?imageView2/2/w/1080/format/jpg,1703332920,浙江省,虞兮西,5ef2c20400000000010050d8,https://www.xiaohongshu.com/user/profile/5ef2c20400000000010050d8,公开样本,"祝我生日快乐,生日拍照,生日,bryant park怎么样,生日蛋糕,生活记录",9509,280,1667,21,11456,710649,749442,生活,教育 教育其他,头部kol,247256,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65860ac20000000038034e36
6579386c000000003802baa6,每周带孩子做两件，孩子幸福感会爆棚,"??孩子童年的快乐是以后经历苦难的良药。
​
??孩子内心所留存的快乐和美好，能让孩子未来快速从压力中走出来，去和困难做对抗，去抵御黑暗，拥有从头再来的勇气和决心。
​
​",normal,https://www.xiaohongshu.com/discovery/item/6579386c000000003802baa6,https://sns-img-hw.xhscdn.net/10eb1c1b-e3a8-ab4e-8d62-ffde15133a50,1702471860,湖南省,不卷的小太阳妈妈,604ebf84000000000100a82e,https://www.xiaohongshu.com/user/profile/604ebf84000000000100a82e,公开样本,"浪漫生活的记录者,智慧父母,父母与孩子,亲子关系,亲子教育,家庭教育经验分享,育儿,幸福,孩子成长,教育,亲子,育儿经验,漫生活",3780,6007,37,833,9824,2940,4873,教育,教育 教育日常,素人,214488,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6579386c000000003802baa6
65857e890000000009022dbd,为什么要对孩子好一点？这是我听过最好答案,"父母们会很冤枉地说：
“子不教，父之过”，
不对孩子厉害点，
怎么能把他们教育成才呢！
但其实，我们很想对父母们说：
对你的孩子好一点吧，
因为他们真的需要你的“好一点”啊！
孩子不是我们的私人财产，
更不是我们的面子和展品。
他们只是借由我们来到这个世界上，
完成属于自己的经历和使命。
作为父母，
就算掌握了世界上最全的教育方法，
但也请别忘记，
培养孩子最重要的是爱。
孩子真正在我们身边的日子，
其实非常非常短。
现在你能随时摸到的
小手、小脸、小毛脑袋，
数年后也许只能在
手机相册、视频镜头、朋友圈里见到…
那时再想好好见一面，
吃一顿饭，聊几句家常，
也许需要乘车渡船、
跨江越海、千里之外…
为什么要对孩子好一点？
因为他们值得。",normal,https://www.xiaohongshu.com/discovery/item/65857e890000000009022dbd,//sns-webpic.xhscdn.com/9c23c43b-0f66-9b00-17dd-86ff496ba8ef?imageView2/2/w/1080/format/jpg,1703276280,山东省,乐墨妈妈,65254d0d00000000020120c4,https://www.xiaohongshu.com/user/profile/65254d0d00000000020120c4,公开样本,"父母课堂,智慧父母,父母与孩子,家庭教育经验分享,亲子关系,辣妈育儿经,育儿",5951,3830,714,1595,10495,1068,1272,教育,母婴育儿 妈妈经验,素人,231516,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65857e890000000009022dbd
657ac4e20000000038024bbe,各家都押了！一定是重点！,"闭眼背！24法硕各家押题重合版！
还有几天就要考试了，法硕冲刺怎么学？怎么背？是背书还是做题，要不要搞几套法硕预测卷来做做？还是报个法硕冲刺班？
其实我觉得，就剩这点时间了，重点还是放在法硕背诵上，背诵主要可以分为两方面，一个是机构的ya题，还有一个是你自己几轮背下来到现在还是记不下来的，现在不要求能全面背诵下来，但关键词和关键句一定要熟悉，至少做到上了考场有印象，能有的写。
至于ya题，现在各机构都发的差不多了，有条件的可以直接都买来看看，整合对比记忆，重点背几个机构都有的，然后其他内容补充背诵。如果没时间自己去整合，可以看看觉晓法硕考前考场速记30分，融合了各名师的ya题，将名师ya题的所有知识点进行了合并同类项，没有重复的考点，该知识点的核心必背关键词也一并标注。
考场速记30分5个科目都有，以知识点的性质总结，内容精，吸收快，很适合拿来考前冲刺背诵。如果觉得自己还背得不扎实，想背的更全更准得可以用这个资料背诵！",normal,https://www.xiaohongshu.com/discovery/item/657ac4e20000000038024bbe,https://sns-img-qc.xhscdn.com/8df916e5-3ce7-f97f-e051-8efc328fbf62,1702573380,湖南省,陈同学法硕日记,64980121000000002a03655d,https://www.xiaohongshu.com/user/profile/64980121000000002a03655d,公开样本,"法硕,法硕备考,法硕考研,24法硕,法硕非法学,法硕冲刺,背书,教育",4959,4811,807,257,10577,4063,4063,教育,教育 大学教育,素人,222740,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/657ac4e20000000038024bbe
65858bf8000000000801efbe,整理汇总！上考场前可以多看两眼！,,normal,https://www.xiaohongshu.com/discovery/item/65858bf8000000000801efbe,https://sns-img-hw.xhscdn.net/9a11a4f4-e37e-d206-09b1-27519220db08,1703279700,江苏省,厦门大学考研酱,65026e19000000000200ccaa,https://www.xiaohongshu.com/user/profile/65026e19000000000200ccaa,公开样本,"考研,考研政治,考研政治选择题,考研政治背诵口诀,考研政治押题,考研政治选择题背诵,不懂就问有问必答,考研倒计时,政治,教育",5149,4605,21,466,9775,1528,1528,教育,教育 大学教育,素人,217724,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65858bf8000000000801efbe
657ac421000000003c013200,张大爷的考研准考证打印好了,"张大爷的考研准考证打印好了。说真话，离考研上考场只有9天了，内心还是有些紧张，毕竟大学毕业后35年再也没有上过考场。还有感觉自己还有很多知识没有记牢，剩下这9天，我得查漏补缺，抓紧复习时间的每一分钟。
	
宝子们，给我加油！[微笑R][微笑R][微笑R]
      #",normal,https://www.xiaohongshu.com/discovery/item/657ac421000000003c013200,http://sns-img-qc.xhscdn.com/1040g2sg30slilurmk2605o3nie3g8gd77kvurq8?imageView2/2/w/1080/format/webp,1702573200,广东省,考研张大爷（张成文）,6077938700000000010041a7,https://www.xiaohongshu.com/user/profile/6077938700000000010041a7,公开样本,"24考研,北大,汉语国际教育,国际中文教育,打印准考证,准考证打印,考研,教育",8828,880,2438,1829,12146,71492,75512,教育,生活 家庭,腰部达人,256296,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/657ac421000000003c013200
6596cb2e000000000f01c0bb,??雅思首考八分经验贴（听力阅读篇）,终于写出来了，写作在下一篇，不够放了，希望能帮到大家！有问题可以评论区随便问哦[拔草R][拔草R],normal,https://www.xiaohongshu.com/discovery/item/6596cb2e000000000f01c0bb,//sns-webpic.xhscdn.com/c7d911d5-0eae-3594-a0b5-69812cea2528?imageView2/2/w/1080/format/jpg,1704409980,江苏省,溜达薯饼,5a9b8fb811be105f29c68008,https://www.xiaohongshu.com/user/profile/5a9b8fb811be105f29c68008,公开样本,"雅思,经验贴,阅读,拔草,教育",47,50,9,0,106,327,327,教育,生活 日常片段,素人,4408,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/6596cb2e000000000f01c0bb
658a4da100000000110312f7,对于坨中毒-澳洲不陌生,,normal,https://www.xiaohongshu.com/discovery/item/658a4da100000000110312f7,//sns-webpic.xhscdn.com/c3442c74-630d-118f-b638-78b99f004498?imageView2/2/w/1080/format/jpg,1703591400,澳大利亚,悉尼虫叔,5b2f48e84eacab49f487ea8a,https://www.xiaohongshu.com/user/profile/5b2f48e84eacab49f487ea8a,公开样本,"vlog,生活记录",9215,480,2198,200,11893,12364,12364,生活,生活 家庭,初级达人,249144,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/658a4da100000000110312f7
65902895000000001102d20d,分享我镜头下的冬天,在冬天的俄罗斯行走be like：??????,normal,https://www.xiaohongshu.com/discovery/item/65902895000000001102d20d,https://sns-img-bd.xhscdn.com/1b41cd64-3a67-ff7a-6308-66e1a3b8081d,1703975160,四川省,张若兰,5a650b16e8ac2b280208560d,https://www.xiaohongshu.com/user/profile/5a650b16e8ac2b280208560d,公开样本,"冬天去哪玩,生活记录",911,58,154,4,1123,110086,110457,生活,穿搭打扮 整体造型,腰部达人,36426,0,xiaohongshu_analysis_all,https://www.xiaohongshu.com/discovery/item/65902895000000001102d20d
